especie,nomes
Cambessedesia hilariana,Cambessedesia hilariana
Cambessedesia hilariana,Cambessedesia adamantium var. minor
Cambessedesia hilariana,Cambessedesia hilariana var. adamantium
Cambessedesia hilariana,Cambessedesia hilariana var. obtusifolia
Cambessedesia hilariana,Cambessedesia hilariana var. galioides
Cambessedesia hilariana,Cambessedesia hilariana var. grandiflora
Cambessedesia hilariana,Cambessedesia hilariana var. genuina
Cambessedesia hilariana,Cambessedesia hilariana var. vulgaris
Cambessedesia hilariana,Cambessedesia hilariana var. lanceolata
Cambessedesia hilariana,Cambessedesia hilariana var. minor
Cambessedesia hilariana,Cambessedesia terminalis
Cambessedesia hilariana,Cambessedesia cinnabarina
Cambessedesia hilariana,Cambessedesia setacea
Cambessedesia hilariana,Cambessedesia hilariana var. linearis
Cambessedesia hilariana,Cambessedesia adamantium var. major
Cambessedesia hilariana,Cambessedesia hilariana var. setosa
Cambessedesia hilariana,Cambessedesia hilariana var. ciliata
Cambessedesia hilariana,Cambessedesia hilariana var. bidentata
Cambessedesia hilariana,Cambessedesia adamantium
Cambessedesia hilariana,Cambessedesia bidentata
