especie,nomes
Justicia laevilinguis,Justicia laevilinguis
Justicia laevilinguis,Justicia obtusifolia
Justicia laevilinguis,Rhytiglossa obtusifolia
Justicia laevilinguis,Rhytiglossa laevilinguis
Justicia laevilinguis,Rhytiglossa obtusifolia var. obtusifolia
Justicia laevilinguis,Rhytiglossa repens
Justicia laevilinguis,Ecbolium repens
Justicia laevilinguis,Sericographis palustris
Justicia laevilinguis,Ecbolium obtusifolium
Justicia laevilinguis,Rhytiglossa laevilinguis var. laevilinguis
Justicia laevilinguis,Rhytiglossa laevilinguis var. longifolia
