especie,nomes
Astraea lobata,Astraea lobata
Astraea lobata,Croton lobatus var. genuinus
Astraea lobata,Croton lobatus var. intermedius
Astraea lobata,Croton lobatus var. palmatus
Astraea lobata,Croton lobatus var. seemannii
Astraea lobata,Croton lobatus var. sericeus
Astraea lobata,Croton lobatus var. lobatus
Astraea lobata,Astraea seemannii
Astraea lobata,Croton courteti
Astraea lobata,Croton mocinoi
Astraea lobata,Croton decorsei
Astraea lobata,Oxydectes lobata
Astraea lobata,Croton lobatus
Astraea lobata,Croton perrottetianus
