especie,nomes
Neomitranthes obscura,Neomitranthes obscura
Neomitranthes obscura,Calyptranthes maschalantha var. rotundifolia
Neomitranthes obscura,Calyptranthes obscura var. fluminensis
Neomitranthes obscura,Myrciaria tolypantha var. pubescens
Neomitranthes obscura,Calyptranthes axillaris
Neomitranthes obscura,Calyptranthes maschalantha
Neomitranthes obscura,Calyptranthes obscura
Neomitranthes obscura,Chytraculia axillaris
Neomitranthes obscura,Chytraculia obscura
Neomitranthes obscura,Chytraculia maschalantha
Neomitranthes obscura,Chytraculia cephalantha
Neomitranthes obscura,Chytraculia tuberculata
Neomitranthes obscura,Mitranthes obscura
Neomitranthes obscura,Myrciaria perforata
Neomitranthes obscura,Neomitranthes nitida
Neomitranthes obscura,Calyptranthes tuberculata
Neomitranthes obscura,Neomitranthes wilsoniana
