especie,nomes
Hamelia patens,Hamelia patens
Hamelia patens,Hamelia patens var. quinifolia
Hamelia patens,Hamelia patens var. axillaroides
Hamelia patens,Hamelia patens var. glabra
Hamelia patens,Hamelia patens var. erecta
Hamelia patens,Hamelia patens var. patens
Hamelia patens,Duhamelia odorata
Hamelia patens,Duhamelia patens
Hamelia patens,Hamelia brittoniana
Hamelia patens,Hamelia corymbosa
Hamelia patens,Hamelia intermedia
Hamelia patens,Hamelia lanuginosa
Hamelia patens,Hamelia latifolia
Hamelia patens,Hamelia nodosa
Hamelia patens,Hamelia viridifolia
Hamelia patens,Hamelia pedicellata
Hamelia patens,Hamelia tubiflora
Hamelia patens,Hamelia coccinea
Hamelia patens,Hamelia suaveolens
Hamelia patens,Hamelia erecta
Hamelia patens,Duhamelia sphaerocarpa
Hamelia patens,Hamelia verticillata
Hamelia patens,Hamelia brachystemon
Hamelia patens,Hamelia sphaerocarpa
