especie,nomes
Eugenia lambertiana,Eugenia lambertiana
Eugenia lambertiana,Eugenia flavonigra var. guadalupensis
Eugenia lambertiana,Eugenia flavonigra var. martinicensis
Eugenia lambertiana,Eugenia smaragdina var. angustifolia
Eugenia lambertiana,Eugenia smaragdina var. brevipes
Eugenia lambertiana,Eugenia smaragdina var. rigida
Eugenia lambertiana,Eugenia lambertiana var. hispidula
Eugenia lambertiana,Eugenia correae
Eugenia lambertiana,Eugenia flavonigra
Eugenia lambertiana,Eugenia smaragdina
Eugenia lambertiana,Eugenia schomburgkii
Eugenia lambertiana,Eugenia oligophylla
