especie,nomes
Pistia stratiotes,Pistia stratiotes
Pistia stratiotes,Pistia stratiotes var. spathulata
Pistia stratiotes,Apiospermum obcordatum
Pistia stratiotes,Limnonesis friedrichsthaliana
Pistia stratiotes,Pistia gardneri
Pistia stratiotes,Pistia minor
Pistia stratiotes,Pistia natalensis
Pistia stratiotes,Pistia obcordata
Pistia stratiotes,Pistia spathulata
Pistia stratiotes,Pistia texensis
Pistia stratiotes,Pistia cumingii
Pistia stratiotes,Pistia commutata
Pistia stratiotes,Pistia aegyptiaca
Pistia stratiotes,Pistia aethiopica
Pistia stratiotes,Pistia crispata
Pistia stratiotes,Pistia weigeltiana
Pistia stratiotes,Pistia turpinii
Pistia stratiotes,Pistia schleideniana
Pistia stratiotes,Pistia leprieuri
Pistia stratiotes,Pistia brasiliensis
Pistia stratiotes,Pistia africana
Pistia stratiotes,Pistia occidentalis
Pistia stratiotes,Pistia linguiformis
Pistia stratiotes,Pistia horkeliana
Pistia stratiotes,Zala asiatica
Pistia stratiotes,Pistia stratiotes var. obcordata
Pistia stratiotes,Pistia amazonica
Pistia stratiotes,Limnonesis commutata
