especie,nomes
Macroptilium bracteatum,Macroptilium bracteatum
Macroptilium bracteatum,Phaseolus bracteatus
Macroptilium bracteatum,Phaseolus bracteolatus
Macroptilium bracteatum,Phaseolus decipiens
Macroptilium bracteatum,Phaseolus bracteolatus
Macroptilium bracteatum,Phaseolus bracteolatus
Macroptilium bracteatum,Phaseolus bracteatus f. rhomboidalis
Macroptilium bracteatum,Phaseolus bracteatus f. rhomboidalis
Macroptilium bracteatum,Phaseolus bracteolatus var. rhomboidalis
Macroptilium bracteatum,Phaseolus bracteolatus var. panduriformis
