especie,nomes
Phyllanthus niruri subsp. lathyroides,Phyllanthus niruri subsp. lathyroides
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. genuinus
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. microcarpus
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. oblongatus
Phyllanthus niruri subsp. lathyroides,Diasperus rosellus
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides
Phyllanthus niruri subsp. lathyroides,Phyllanthus chlorophaeus
Phyllanthus niruri subsp. lathyroides,Phyllanthus parvifolius
Phyllanthus niruri subsp. lathyroides,Phyllanthus purpurascens
Phyllanthus niruri subsp. lathyroides,Phyllanthus rosellus
Phyllanthus niruri subsp. lathyroides,Phyllanthus williamsii
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. microphyllus
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. minor
Phyllanthus niruri subsp. lathyroides,Phyllanthus lathyroides var. purpurascens
