especie,nomes
Cattleya crispa,Cattleya crispa
Cattleya crispa,Laelia crispa var. cauwelaertiae
Cattleya crispa,Laelia crispa var. reflexa
Cattleya crispa,Bletia crispa var. purpurea
Cattleya crispa,Bletia crispa var. reflexa
Cattleya crispa,Hadrolaelia crispa
Cattleya crispa,Sophronitis crispa
Cattleya crispa,Bletia crispa
Cattleya crispa,Brasilaelia crispa
Cattleya crispa,Chironiella crispa
Cattleya crispa,Laelia crispa
Cattleya crispa,Cattleya crispa var. buchananiana
Cattleya crispa,Cattleya crispa var. purpurea
Cattleya crispa,Laelia crispa var. grandiflora
Cattleya crispa,Hadrolaelia crispa f. alba
Cattleya crispa,Cattleya crispa var. cauwelaertiae
Cattleya crispa,Cattleya crispa var. reflexa
Cattleya crispa,Cattleya reflexa
