especie,nomes
Curtia tenuifolia,Curtia tenuifolia
Curtia tenuifolia,Schuebleria patula var. martiana
Curtia tenuifolia,Schuebleria patula var. selloana
Curtia tenuifolia,Curtia patula
Curtia tenuifolia,Exacum tenuifolium
Curtia tenuifolia,Curtia malmeana
Curtia tenuifolia,Curtia tenuifolia subsp. tenuifolia
Curtia tenuifolia,Schuebleria patula
Curtia tenuifolia,Curtia montevidensis
Curtia tenuifolia,Schuebleria tenuifolia
Curtia tenuifolia,Schuebleria coarctata
Curtia tenuifolia,Schuebleria intermedia
Curtia tenuifolia,Schuebleria tenuifolia var. gracilis
Curtia tenuifolia,Curtia intermedia
Curtia tenuifolia,Curtia tenella f. tenuifolia
Curtia tenuifolia,Curtia tenuifolia var. tenerrima
Curtia tenuifolia,Apophragma tenuifolium
