especie,nomes
Struthanthus marginatus,Struthanthus marginatus
Struthanthus marginatus,Struthanthus dorothyi
Struthanthus marginatus,Struthanthus salzmanni
Struthanthus marginatus,Struthanthus calobotrys
Struthanthus marginatus,Struthanthus citricola
Struthanthus marginatus,Struthanthus harlingianus
Struthanthus marginatus,Struthanthus nigricans
Struthanthus marginatus,Loranthus citricola
Struthanthus marginatus,Struthanthus vulgaris
Struthanthus marginatus,Loranthus marginatus
Struthanthus marginatus,Loranthus vulgaris
Struthanthus marginatus,Struthanthus subrotundus
Struthanthus marginatus,Loranthus subrotundus
Struthanthus marginatus,Struthanthus marginatus f. macrobotrys
Struthanthus marginatus,Struthanthus marginatus f. macrobotrys
Struthanthus marginatus,Struthanthus marginatus var. oval-lanceolatus
Struthanthus marginatus,Struthanthus marginatus var. friburgensis
