especie,nomes
Euphorbia cotinifolia,Euphorbia cotinifolia
Euphorbia cotinifolia,Euphorbia cotinoides var. riedeliana
Euphorbia cotinifolia,Euphorbia cotinoides var. verrucosa
Euphorbia cotinifolia,Euphorbia scotanum var. yavalquahuitl
Euphorbia cotinifolia,Euphorbia caracasana
Euphorbia cotinifolia,Euphorbia cotinoides
Euphorbia cotinifolia,Euphorbia venenata
Euphorbia cotinifolia,Euphorbia scotanum
Euphorbia cotinifolia,Tithymalus cotinifolius
