especie,nomes
Sinningia elatior,Sinningia elatior
Sinningia elatior,Corytholoma igneum var. villosum
Sinningia elatior,Gesneria sceptrum var. igneum
Sinningia elatior,Gesneria fragilis
Sinningia elatior,Gesneria sceptrum var. rubrum
Sinningia elatior,Rechsteineria sceptrum var. rubra
Sinningia elatior,Rechsteineria ignea var. anomala
Sinningia elatior,Rechsteineria ignea var. loefgrenii
Sinningia elatior,Rechsteineria ignea var. villosa
Sinningia elatior,Corytholoma elatius
Sinningia elatior,Corytholoma igneum
Sinningia elatior,Corytholoma paludosum
Sinningia elatior,Gesneria sceptroides
Sinningia elatior,Gesneria stricta
Sinningia elatior,Rechsteineria elatior
Sinningia elatior,Rechsteineria tenera
Sinningia elatior,Rechsteineria sceptroides
Sinningia elatior,Rechsteineria ignea
Sinningia elatior,Sinningia stricta
Sinningia elatior,Corytholoma strictum
Sinningia elatior,Corytholoma fragile
Sinningia elatior,Rechsteineria stricta
Sinningia elatior,Rechsteineria stricta var. parvifolia
Sinningia elatior,Gesneria elatior
Sinningia elatior,Gesnera stricta
