especie,nomes
Acalypha macrostachya,Acalypha macrostachya
Acalypha macrostachya,Acalypha caudata
Acalypha macrostachya,Acalypha heterodonta var. psilocarpa
Acalypha macrostachya,Acalypha heterodonta var. trichoclada
Acalypha macrostachya,Acalypha heterodonta var. hirsuta
Acalypha macrostachya,Acalypha macrostachya var. genuina
Acalypha macrostachya,Acalypha macrostachya var. hirsutissima
Acalypha macrostachya,Acalypha macrostachya var. sidaefolia
Acalypha macrostachya,Acalypha macrostachya var. tristis
Acalypha macrostachya,Acalypha macrostachya var. puberula
Acalypha macrostachya,Acalypha amplifolia
Acalypha macrostachya,Acalypha callosa
Acalypha macrostachya,Acalypha heterodonta
Acalypha macrostachya,Acalypha macrophylla
Acalypha macrostachya,Acalypha pittieri
Acalypha macrostachya,Acalypha neogranatensis
Acalypha macrostachya,Acalypha cancana
Acalypha macrostachya,Acalypha caucana
Acalypha macrostachya,Acalypha cucullata
Acalypha macrostachya,Acalypha fertilis
Acalypha macrostachya,Acalypha foliosa
Acalypha macrostachya,Acalypha hicksii
Acalypha macrostachya,Acalypha seemannii
Acalypha macrostachya,Acalypha sidaefolia
Acalypha macrostachya,Acalypha obtusifolia
Acalypha macrostachya,Acalypha lehmanniana
Acalypha macrostachya,Acalypha hirsutissima
Acalypha macrostachya,Ricinocarpus cancanus
Acalypha macrostachya,Ricinocarpus heterodontus
Acalypha macrostachya,Ricinocarpus macrostachyus
Acalypha macrostachya,Ricinocarpus callosus
Acalypha macrostachya,Ricinocarpus tarapotensis
Acalypha macrostachya,Ricinocarpus neogranatensis
Acalypha macrostachya,Acalypha tristis
Acalypha macrostachya,Acalypha piperoides
Acalypha macrostachya,Acalypha tarapotensis
Acalypha macrostachya,Acalypha heterodonta var. psiloclada
Acalypha macrostachya,Acalypha macrostachya var. macrophylla
