especie,nomes
Eugenia punicifolia,Eugenia punicifolia
Eugenia punicifolia,Eugenia arbutifolia var. obscura
Eugenia punicifolia,Eugenia diantha var. ciliata
Eugenia punicifolia,Eugenia diantha var. glabra
Eugenia punicifolia,Eugenia arbutifolia var. pallida
Eugenia punicifolia,Eugenia arctostaphyloides var. ovalis
Eugenia punicifolia,Eugenia dipoda var. brachypoda
Eugenia punicifolia,Eugenia kunthiana var. opaca
Eugenia punicifolia,Eugenia platyclada var. ovalis
Eugenia punicifolia,Eugenia platyclada var. multiflora
Eugenia punicifolia,Eugenia platyclada var. microphylla
Eugenia punicifolia,Eugenia platyclada var. cuneata
Eugenia punicifolia,Eugenia kunthiana var. pellucida
Eugenia punicifolia,Eugenia linearifolia var. oppositifolia
Eugenia punicifolia,Eugenia polyphylla var. obovata
Eugenia punicifolia,Eugenia punicifolia var. brachypoda
Eugenia punicifolia,Eugenia surinamensis var. impunctata
Eugenia punicifolia,Eugenia surinamensis var. punctata
Eugenia punicifolia,Eugenia pungens var. subalterna
Eugenia punicifolia,Eugenia pyramidalis var. angustifolia
Eugenia punicifolia,Eugenia pyrroclada var. columbiensis
Eugenia punicifolia,Eugenia pyrroclada var. guianensis
Eugenia punicifolia,Eugenia romana var. pickeli
Eugenia punicifolia,Eugenia suffruticosa var. laeta
Eugenia punicifolia,Eugenia suffruticosa var. latifolia
Eugenia punicifolia,Eugenia suffruticosa var. opaca
Eugenia punicifolia,Eugenia vaga var. brachypoda
Eugenia punicifolia,Eugenia vaga var. brasiliensis
Eugenia punicifolia,Eugenia vaga var. dipoda
Eugenia punicifolia,Eugenia vaga var. pumila
Eugenia punicifolia,Eugenia vaga var. rigida
Eugenia punicifolia,Eugenia vaga var. punicifolia
Eugenia punicifolia,Eugenia polyphylla var. genuina
Eugenia punicifolia,Eugenia vaga var. punicaefolia
Eugenia punicifolia,Eugenia linearifolia
Eugenia punicifolia,Eugenia flava
Eugenia punicifolia,Eugenia kochiana
Eugenia punicifolia,Eugenia obtusifolia
Eugenia punicifolia,Eugenia obversa
Eugenia punicifolia,Eugenia sphathulata
Eugenia punicifolia,Eugenia subcorymbosa
Eugenia punicifolia,Eugenia erythroxyloides
Eugenia punicifolia,Eugenia rufoflavescens
Eugenia punicifolia,Eugenia arbutifolia
Eugenia punicifolia,Eugenia benthamii
Eugenia punicifolia,Eugenia ambigua
Eugenia punicifolia,Eugenia arctostaphyloides
Eugenia punicifolia,Eugenia calycolpoides
Eugenia punicifolia,Eugenia clinocarpa
Eugenia punicifolia,Eugenia ciarensis
Eugenia punicifolia,Eugenia boliviensis
Eugenia punicifolia,Eugenia diantha
Eugenia punicifolia,Eugenia diversiflora
Eugenia punicifolia,Eugenia coarensis
Eugenia punicifolia,Eugenia dipoda
Eugenia punicifolia,Eugenia decorticans
Eugenia punicifolia,Eugenia glareosa
Eugenia punicifolia,Eugenia insipida
Eugenia punicifolia,Eugenia fruticulosa
Eugenia punicifolia,Eugenia kunthiana
Eugenia punicifolia,Eugenia maximiliana
Eugenia punicifolia,Eugenia ovalifolia
Eugenia punicifolia,Eugenia nhanica
Eugenia punicifolia,Eugenia polyphylla
Eugenia punicifolia,Eugenia psychotrioides
Eugenia punicifolia,Eugenia phillyraeoides
Eugenia punicifolia,Eugenia psammophila
Eugenia punicifolia,Eugenia pyramidalis
Eugenia punicifolia,Eugenia prominens
Eugenia punicifolia,Eugenia oleifolia
Eugenia punicifolia,Eugenia platyclada
Eugenia punicifolia,Eugenia surinamensis
Eugenia punicifolia,Eugenia romana
Eugenia punicifolia,Eugenia subalterna
Eugenia punicifolia,Eugenia sancta
Eugenia punicifolia,Eugenia suffruticosa
Eugenia punicifolia,Eugenia rubrescens
Eugenia punicifolia,Eugenia rhombocarpa
Eugenia punicifolia,Eugenia vaga
Eugenia punicifolia,Myrtus arbutifolia
Eugenia punicifolia,Myrtus fasciculata
Eugenia punicifolia,Myrtus punicifolia
Eugenia punicifolia,Myrtus oleifolia
Eugenia punicifolia,Pseudomyrcianthes kochiana
Eugenia punicifolia,Emurtia punicifolia
Eugenia punicifolia,Eugenia sabulosa
Eugenia punicifolia,Eugenia spathulata
Eugenia punicifolia,Myrtus psychotrioides
Eugenia punicifolia,Eugenia dasyantha
Eugenia punicifolia,Eugenia pyrroclada
Eugenia punicifolia,Eugenia spathophylla
Eugenia punicifolia,Eugenia myrtillifolia
Eugenia punicifolia,Eugenia macroclada
Eugenia punicifolia,Eugenia triphylla
Eugenia punicifolia,Eugenia linearifolia var. ternifolia
