especie,nomes
Pouteria salicifolia,Pouteria salicifolia
Pouteria salicifolia,Pouteria salicifolia var. typica
Pouteria salicifolia,Pouteria salicifolia var. uruguayensis
Pouteria salicifolia,Roussea salicifolia
Pouteria salicifolia,Guapeba salicifolia
Pouteria salicifolia,Labatia salicifolia
Pouteria salicifolia,Guapeba neriifolia
Pouteria salicifolia,Lucuma neriifolia
Pouteria salicifolia,Lucuma edulis
Pouteria salicifolia,Lucuma longifolia
Pouteria salicifolia,Pouteria schenckii
Pouteria salicifolia,Pouteria neriifolia
Pouteria salicifolia,Pouteria sellowii
Pouteria salicifolia,Richardella salicifolia
Pouteria salicifolia,Pouteria salicifolia var. neriifolia
Pouteria salicifolia,Lucuma sellowii
