especie,nomes
Aegiphila integrifolia,Aegiphila integrifolia
Aegiphila integrifolia,Aegiphila integrifolia var. guianensis
Aegiphila integrifolia,Aegiphila integrifolia var. lopez-palacii
Aegiphila integrifolia,Aegiphila minasensis
Aegiphila integrifolia,Aegiphila conturbata
Aegiphila integrifolia,Aegiphila dentata
Aegiphila integrifolia,Aegiphila intermedia
Aegiphila integrifolia,Aegiphila parviflora
Aegiphila integrifolia,Aegiphila salticola
Aegiphila integrifolia,Aegiphila sellowiana
Aegiphila integrifolia,Aegiphila villosa
Aegiphila integrifolia,Aegiphila medullosa
Aegiphila integrifolia,Aegiphila amazonica
Aegiphila integrifolia,Aegiphila arborea
Aegiphila integrifolia,Aegiphila orbignyana
Aegiphila integrifolia,Aegiphila arborescens
Aegiphila integrifolia,Aegiphila guianensis
Aegiphila integrifolia,Callicarpa globiflora
Aegiphila integrifolia,Callicarpa integrifolia
Aegiphila integrifolia,Manabea arborescens
Aegiphila integrifolia,Aegiphila arborescens var. breviflora
Aegiphila integrifolia,Callicarpa discolor
Aegiphila integrifolia,Manabea villosa
