especie,nomes
Palicourea hoffmannseggiana,Palicourea hoffmannseggiana
Palicourea hoffmannseggiana,Psychotria barbiflora var. amazonica
Palicourea hoffmannseggiana,Psychotria hoffmannseggiana var. celsa
Palicourea hoffmannseggiana,Psychotria hoffmannseggiana var. tribracteata
Palicourea hoffmannseggiana,Psychotria hoffmannseggiana var. erythrophylla
Palicourea hoffmannseggiana,Psychotria rubra var. gracilis
Palicourea hoffmannseggiana,Psychotria barbiflora var. genuina
Palicourea hoffmannseggiana,Psychotria rubra var. virens
Palicourea hoffmannseggiana,Psychotria rubra var. lanceolata
Palicourea hoffmannseggiana,Psychotria hoffmannseggiana var. hoffmannseggiana
Palicourea hoffmannseggiana,Psychotria hoffmannseggiana
Palicourea hoffmannseggiana,Psychotria barbiflora
Palicourea hoffmannseggiana,Cephaelis dichotoma
Palicourea hoffmannseggiana,Cephaelis hoffmannseggiana
Palicourea hoffmannseggiana,Cephaelis rubra
Palicourea hoffmannseggiana,Psychotria capitellata
Palicourea hoffmannseggiana,Psychotria flavicans
Palicourea hoffmannseggiana,Psychotria microcephala
Palicourea hoffmannseggiana,Psychotria rubra
Palicourea hoffmannseggiana,Psychotria tenuiramea
Palicourea hoffmannseggiana,Psychotria erythrophylla
Palicourea hoffmannseggiana,Psychotria biattenuata
