especie,nomes
Campomanesia guazumifolia,Campomanesia guazumifolia
Campomanesia guazumifolia,Psidium guazumifolium var. griseum
Campomanesia guazumifolia,Campomanesia guazumifolia var. grisea
Campomanesia guazumifolia,Campomanesia guazumaefolia var. grisea
Campomanesia guazumifolia,Campomanesia guazumaefolia var. rubignosa
Campomanesia guazumifolia,Abbevillea rugosa
Campomanesia guazumifolia,Britoa guazumifolia
Campomanesia guazumifolia,Britoa sellowiana
Campomanesia guazumifolia,Campomanesia itanarensis
Campomanesia guazumifolia,Campomanesia albiflora
Campomanesia guazumifolia,Lacerdaea luschnathiana
Campomanesia guazumifolia,Psidium guazumifolium
Campomanesia guazumifolia,Britoa hassleriana
Campomanesia guazumifolia,Campomanesia guazumifolia var. rubiginosa
