especie,nomes
Passiflora edulis,Passiflora edulis
Passiflora edulis,Passiflora edulis var. edulis
Passiflora edulis,Passiflora edulis var. pomifera
Passiflora edulis,Passiflora edulis var. verrucifera
Passiflora edulis,Passiflora diaden
Passiflora edulis,Passiflora gratissima
Passiflora edulis,Passiflora iodocarpa
Passiflora edulis,Passiflora middletoniana
Passiflora edulis,Passiflora pallidiflora
Passiflora edulis,Passiflora picroderma
Passiflora edulis,Passiflora pomifera
Passiflora edulis,Passiflora rigidula
Passiflora edulis,Passiflora rubricaulis
Passiflora edulis,Passiflora vernicosa
Passiflora edulis,Passiflora edulis f. flavicarpa
Passiflora edulis,Passiflora edulis f. edulis
Passiflora edulis,Passiflora verrucifera
Passiflora edulis,Passiflora edulis var. rubricaulis
