especie,nomes
Handroanthus chrysotrichus,Handroanthus chrysotrichus
Handroanthus chrysotrichus,Tabebuia pedicellata
Handroanthus chrysotrichus,Tabebuia chrysotricha var. obtusata
Handroanthus chrysotrichus,Tecoma ochracea var. denudata
Handroanthus chrysotrichus,Tecoma chrysotricha var. obtusata
Handroanthus chrysotrichus,Handroanthus chrysotrichus var. obtusata
Handroanthus chrysotrichus,Gelseminum chrysotrichum
Handroanthus chrysotrichus,Handroanthus pedicellatus
Handroanthus chrysotrichus,Handroanthus catinga
Handroanthus chrysotrichus,Tabebuia chrysotricha
Handroanthus chrysotrichus,Tecoma chrysotricha
Handroanthus chrysotrichus,Tecoma grandis
Handroanthus chrysotrichus,Tecoma pedicellata
Handroanthus chrysotrichus,Tecoma flavescens
Handroanthus chrysotrichus,Tecoma obtusata
Handroanthus chrysotrichus,Tecoma catinga
