especie,nomes
Myrcia multipunctata,Myrcia multipunctata
Myrcia multipunctata,Calyptromyrcia eugenioides var. puberula
Myrcia multipunctata,Eugeniopsis clausseniana var. glabrata
Myrcia multipunctata,Eugeniopsis clausseniana var. rufa
Myrcia multipunctata,Marlierea clausseniana
Myrcia multipunctata,Marlierea gardneriana
Myrcia multipunctata,Marlierea laevigata
Myrcia multipunctata,Eugeniopsis gardneriana
Myrcia multipunctata,Eugeniopsis laevigata
Myrcia multipunctata,Eugeniopsis clausseniana
Myrcia multipunctata,Eugeniopsis ovata
Myrcia multipunctata,Marlierea ovata
Myrcia multipunctata,Eugenia laevigata
