especie,nomes
Xyris capensis,Xyris capensis
Xyris capensis,Xyris capensis var. angolensis
Xyris capensis,Xyris capensis var. schoenoides
Xyris capensis,Xyris capensis var. multicaulis
Xyris capensis,Xyris capensis var. nilagiriensis
Xyris capensis,Xyris capensis var. capensis
Xyris capensis,Xyris flabellata
Xyris capensis,Xyris reptans
Xyris capensis,Xyris sumatrana
Xyris capensis,Xyris zombana
Xyris capensis,Xyris semifuscata
Xyris capensis,Xyris nilagiriensis
Xyris capensis,Xyris novoguineensis
Xyris capensis,Xyris schoenoides
Xyris capensis,Xyris subrubella
Xyris capensis,Xyris melanocephala
Xyris capensis,Xyris nilagarensis
