especie,nomes
Ceratophyllum demersum,Ceratophyllum demersum
Ceratophyllum demersum,Ceratophyllum demersum var. apiculatum
Ceratophyllum demersum,Ceratophyllum demersum var. commune
Ceratophyllum demersum,Ceratophyllum demersum var. demersum
Ceratophyllum demersum,Ceratophyllum demersum var. pentacanthum
Ceratophyllum demersum,Ceratophyllum demersum var. oxyacanthum
Ceratophyllum demersum,Ceratophyllum demersum var. platyacanthum
Ceratophyllum demersum,Ceratophyllum chilense
Ceratophyllum demersum,Ceratophyllum apiculatum
Ceratophyllum demersum,Ceratophyllum unicorne
Ceratophyllum demersum,Dichotophyllum demersum
