especie,nomes
Lantana canescens,Lantana canescens
Lantana canescens,Camara canescens
Lantana canescens,Lantana aristata var. cabrerae
Lantana canescens,Lantana canescens var. integrifolia
Lantana canescens,Lantana amoena
Lantana canescens,Lantana coimbrensis
Lantana canescens,Lippia duartei
Lantana canescens,Camara microcephala
Lantana canescens,Goniostachyum citrosum
Lantana canescens,Lippia venosa
Lantana canescens,Lippia pallescens
Lantana canescens,Lantana maxima f. alba
Lantana canescens,Lantana canescens
