especie,nomes
Periandra mediterranea,Periandra mediterranea
Periandra mediterranea,Periandra mediterranea var. linearifoliolata
Periandra mediterranea,Periandra mediterranea var. mucronata
Periandra mediterranea,Periandra dulcis
Periandra mediterranea,Glycinopsis mediterranea
Periandra mediterranea,Glycyrrhiza mediterranea
Periandra mediterranea,Periandra racemosa
Periandra mediterranea,Periandra angustifolia
Periandra mediterranea,Periandra angulata
Periandra mediterranea,Periandra mucronata
Periandra mediterranea,Periandra mediterranea var. mediterranea
Periandra mediterranea,Periandra mediterranea var. microphylla
