especie,nomes
Randia armata,Randia armata
Randia armata,Basanacantha spinosa var. pubescens
Randia armata,Basanacantha spinosa var. guatemalensis
Randia armata,Basanacantha spinosa var. nitida
Randia armata,Basanacantha spinosa var. paraguariensis
Randia armata,Basanacantha spinosa var. parviflora
Randia armata,Randia armata var. pubescens
Randia armata,Randia spinosa var. pubescens
Randia armata,Randia nitida
Randia armata,Basanacantha erythropoda
Randia armata,Basanacantha humboldtiana
Randia armata,Basanacantha mollis
Randia armata,Basanacantha mucronata
Randia armata,Gardenia armata
Randia armata,Randia oblanceolata
Randia armata,Solena armata
Randia armata,Randia spinosa
