especie,nomes
Bernardia pulchella,Bernardia pulchella
Bernardia pulchella,Bernardia brasiliensis var. parvifolia
Bernardia pulchella,Bernardia brasiliensis var. longifolia
Bernardia pulchella,Bernardia brasiliensis var. lanceolata
Bernardia pulchella,Bernardia confertifolia var. lanceolata
Bernardia pulchella,Bernardia pulchella var. genuina
Bernardia pulchella,Bernardia confertifolia var. glabrata
Bernardia pulchella,Bernardia pulchella var. lanceolata
Bernardia pulchella,Bernardia pulchella var. latifolia
Bernardia pulchella,Bernardia confertifolia
Bernardia pulchella,Adelia pulchella
Bernardia pulchella,Bernardia ambigua
Bernardia pulchella,Bernardia confertifolia var. latifolia
Bernardia pulchella,Bernardia tamanduana var. parvifolia
Bernardia pulchella,Bernardia tamanduana var. pulchella
Bernardia pulchella,Bernardia pulchella var. parvifolia
