especie,nomes
Aegiphila vitelliniflora,Aegiphila vitelliniflora
Aegiphila vitelliniflora,Aegiphila chrysantha var. glabra
Aegiphila vitelliniflora,Aegiphila cuspidata var. parviflora
Aegiphila vitelliniflora,Aegiphila cuspidata var. grandiflora
Aegiphila vitelliniflora,Aegiphila vitelliniflora var. egleri
Aegiphila vitelliniflora,Aegiphila candelabrum
Aegiphila vitelliniflora,Aegiphila chrysantha
Aegiphila vitelliniflora,Aegiphila mattogrossensis
Aegiphila vitelliniflora,Aegiphila microcalycina
Aegiphila vitelliniflora,Aegiphila lanceolata
Aegiphila vitelliniflora,Aegiphila compacta
Aegiphila vitelliniflora,Aegiphila cuspidata
