especie,nomes
Sinningia magnifica,Sinningia magnifica
Sinningia magnifica,Gesneria bulbosa var. merckii
Sinningia magnifica,Gesneria bulbosa var. houttei
Sinningia magnifica,Gesneria houttei
Sinningia magnifica,Corytholoma magnificum
Sinningia magnifica,Rechsteineria merckii
Sinningia magnifica,Gesneria magnifica
Sinningia magnifica,Rechsteineria magnifica
Sinningia magnifica,Dircaea lobulata
Sinningia magnifica,Dircaea magnifica
Sinningia magnifica,Dircaea houttei
Sinningia magnifica,Gesneria bulbosa var. magnifica
Sinningia magnifica,Gesnera magnifica
Sinningia magnifica,Gesnera merckii
