especie,nomes
Urochloa mutica,Urochloa mutica
Urochloa mutica,Brachiaria mutica
Urochloa mutica,Brachiaria purpurascens
Urochloa mutica,Panicum purpurascens
Urochloa mutica,Panicum equinum
Urochloa mutica,Panicum barbinode
Urochloa mutica,Panicum muticum
