especie,nomes
Gymnanthes klotzschiana,Gymnanthes klotzschiana
Gymnanthes klotzschiana,Sebastiania pachystachya var. genuina
Gymnanthes klotzschiana,Sebastiania pachystachya var. pubescens
Gymnanthes klotzschiana,Sebastiania pachystachya var. glabra
Gymnanthes klotzschiana,Gymnanthes pachystachys var. pubescens
Gymnanthes klotzschiana,Gymnanthes pachystachya var. pubescens
Gymnanthes klotzschiana,Gymnanthes pachystachya var. glabra
Gymnanthes klotzschiana,Sebastiania edwalliana var. acuminata
Gymnanthes klotzschiana,Sebastiania edwalliana var. vestita
Gymnanthes klotzschiana,Sebastiania serrata var. typica
Gymnanthes klotzschiana,Sebastiania serrata var. grandifolia
Gymnanthes klotzschiana,Sebastiania serrata var. major
Gymnanthes klotzschiana,Sebastiania klotzschiana var. genuina
Gymnanthes klotzschiana,Sebastiania klotzschiana var. argentina
Gymnanthes klotzschiana,Sebastiania klotzschiana var. guaranitica
Gymnanthes klotzschiana,Sebastiania klotzschiana var. parvifolia
Gymnanthes klotzschiana,Sebastiania serrata var. pubescens
Gymnanthes klotzschiana,Sebastiania klotzschiana var. trichoneura
Gymnanthes klotzschiana,Sebastiania pachystachys var. genuina
Gymnanthes klotzschiana,Sebastiania pachystachys var. pubescens
Gymnanthes klotzschiana,Sebastiania klotzschiana
Gymnanthes klotzschiana,Sebastiania vestita
Gymnanthes klotzschiana,Sebastiania dimorphocalyx
Gymnanthes klotzschiana,Sebastiania edwalliana
Gymnanthes klotzschiana,Actinostemon unciformis
Gymnanthes klotzschiana,Sebastiania argutidens
Gymnanthes klotzschiana,Sebastiania bahiensis
Gymnanthes klotzschiana,Sebastiania commersoniana
Gymnanthes klotzschiana,Sebastiania laureola
Gymnanthes klotzschiana,Sebastiania riedelii
Gymnanthes klotzschiana,Sebastiania chaetodonta
Gymnanthes klotzschiana,Sebastiania glabrescens
Gymnanthes klotzschiana,Sebastiania mosenii
Gymnanthes klotzschiana,Sebastiania pubescens
Gymnanthes klotzschiana,Sebastiania rigida
Gymnanthes klotzschiana,Sebastiania rotundifolia
Gymnanthes klotzschiana,Sebastiania trichogyne
Gymnanthes klotzschiana,Sebastiania ypanemensis
Gymnanthes klotzschiana,Adenogyne pachystachya
Gymnanthes klotzschiana,Adenogyne discolor
Gymnanthes klotzschiana,Adenogyne marginata
Gymnanthes klotzschiana,Excoecaria discolor
Gymnanthes klotzschiana,Gymnanthes brachyclada
Gymnanthes klotzschiana,Gymnanthes marginata
Gymnanthes klotzschiana,Gymnanthes ypanemensis
Gymnanthes klotzschiana,Sebastiania grandifolia
Gymnanthes klotzschiana,Stillingia commersoniana
Gymnanthes klotzschiana,Stillingia laureola
Gymnanthes klotzschiana,Stillingia pachystachya
Gymnanthes klotzschiana,Stillingia rigida
Gymnanthes klotzschiana,Stillingia ypanemensis
Gymnanthes klotzschiana,Stillingia bahiensis
Gymnanthes klotzschiana,Adenogyne brachyclada
Gymnanthes klotzschiana,Sebastiania brachyclada
Gymnanthes klotzschiana,Sebastiania pachystachya
Gymnanthes klotzschiana,Sebastiania serrata var. genuina
Gymnanthes klotzschiana,Sebastiania klotzschiana var. brachyclada
Gymnanthes klotzschiana,Sebastiania klotzschiana var. trichopoda
Gymnanthes klotzschiana,Sebastiania ypanamensis
Gymnanthes klotzschiana,Gymnanthes pachystachys
Gymnanthes klotzschiana,Sebastiania widgreni
Gymnanthes klotzschiana,Gymnanthes pachystachya
Gymnanthes klotzschiana,Gymnanthes bahiensis
Gymnanthes klotzschiana,Gymnanthes rigida
Gymnanthes klotzschiana,Sebastiania pachystachys
Gymnanthes klotzschiana,Sebastiania edwalliana var. minor
Gymnanthes klotzschiana,Sarothrostachys laureola
