especie,nomes
Edmundoa lindenii,Edmundoa lindenii
Edmundoa lindenii,Edmundoa lindenii var. rosea
Edmundoa lindenii,Canistrum lindenii f. viride
Edmundoa lindenii,Canistrum lindenii f. viride
Edmundoa lindenii,Canistrum lindenii f. roseum
Edmundoa lindenii,Aechmea eburnea
Edmundoa lindenii,Aechmea fusca
Edmundoa lindenii,Billbergia canephora
Edmundoa lindenii,Canistrum lindenii
Edmundoa lindenii,Canistrum roseum
Edmundoa lindenii,Canistrum fuscum
Edmundoa lindenii,Canistrum binotii
Edmundoa lindenii,Canistrum eburneum
Edmundoa lindenii,Nidularium lindenii
Edmundoa lindenii,Aechmea rosea
Edmundoa lindenii,Canistrum lindeni
Edmundoa lindenii,Canistrum lindenii f. lindenii
Edmundoa lindenii,Canistrum lindenii var. lindenii
Edmundoa lindenii,Canistrum lindenii
Edmundoa lindenii,Canistrum lindenii var. viride
Edmundoa lindenii,Canistrum lindenii var. roseum
Edmundoa lindenii,Aechmea viridis
Edmundoa lindenii,Canistrum viride
