especie,nomes
Sorghum bicolor subsp. arundinaceum,Sorghum bicolor subsp. arundinaceum
Sorghum bicolor subsp. arundinaceum,Sorghum arundinaceum
Sorghum bicolor subsp. arundinaceum,Rhaphis arundinacea
Sorghum bicolor subsp. arundinaceum,Sorghum halepense f. submuticum
