especie,nomes
Gallesia integrifolia,Gallesia integrifolia
Gallesia integrifolia,Gallesia gorazema
Gallesia integrifolia,Gallesia ovata
Gallesia integrifolia,Thouinia integrifolia
Gallesia integrifolia,Gallesia scorododendrum
