especie,nomes
Myrcia hebepetala,Myrcia hebepetala
Myrcia hebepetala,Gomidesia hebepetala
Myrcia hebepetala,Myrcia candolleana
Myrcia hebepetala,Gomidesia willdenowiana
Myrcia hebepetala,Gomidesia candolleana
Myrcia hebepetala,Gomidesia pohliana
Myrcia hebepetala,Gomidesia hookeriana
Myrcia hebepetala,Myrcia affinis
Myrcia hebepetala,Myrcia hookeriana
Myrcia hebepetala,Myrcia itajuruensis
Myrcia hebepetala,Myrcia catharinensis
Myrcia hebepetala,Gomidesia affinis
Myrcia hebepetala,Gomidesia affinis var. catharinensis
Myrcia hebepetala,Gomidesia affinis var. pohliana
