especie,nomes
Manihot carthagenensis,Manihot carthagenensis
Manihot carthagenensis,Manihot catingae
Manihot carthagenensis,Manihot epruinosa
Manihot carthagenensis,Manihot pseudoglaziovii
Manihot carthagenensis,Jatropha carthaginensis
Manihot carthagenensis,Jatropha frutescens
Manihot carthagenensis,Jatropha janipha
Manihot carthagenensis,Manihot janipha
Manihot carthagenensis,Manihot remotiloba
Manihot carthagenensis,Manihot floribunda
Manihot carthagenensis,Manihot pittieri
Manihot carthagenensis,Janipha loeflingii
