especie,nomes
Attalea phalerata,Attalea phalerata
Attalea phalerata,Scheelea princeps var. corumbaensis
Attalea phalerata,Attalea phalerata var. concinna
Attalea phalerata,Attalea hoehnei
Attalea phalerata,Attalea amylacea
Attalea phalerata,Attalea anisitsiana
Attalea phalerata,Attalea huebneri
Attalea phalerata,Attalea lauromuelleriana
Attalea phalerata,Attalea excelsa
Attalea phalerata,Attalea parviflora
Attalea phalerata,Maximiliana princeps
Attalea phalerata,Scheelea amylacea
Attalea phalerata,Scheelea parviflora
Attalea phalerata,Scheelea quadrisulcata
Attalea phalerata,Scheelea quadrisperma
Attalea phalerata,Scheelea microspadix
Attalea phalerata,Scheelea martiana
Attalea phalerata,Scheelea phalerata
Attalea phalerata,Scheelea huebneri
Attalea phalerata,Scheelea corumbaensis
Attalea phalerata,Scheelea lauromuelleriana
Attalea phalerata,Scheelea anisitsiana
