especie,nomes
Psychotria pedunculosa,Psychotria pedunculosa
Psychotria pedunculosa,Psychotria mapourioides var. chionantha
Psychotria pedunculosa,Psychotria mapourioides var. opaca
Psychotria pedunculosa,Psychotria mapourioides var. tobagensis
Psychotria pedunculosa,Psychotria mapourioides var. mapourioides
Psychotria pedunculosa,Psychotria mapourioides
Psychotria pedunculosa,Mapouria chionantha
Psychotria pedunculosa,Palicourea chionantha
Psychotria pedunculosa,Psychotria luschnathii
Psychotria pedunculosa,Psychotria nitida
Psychotria pedunculosa,Psychotria chionantha
Psychotria pedunculosa,Psychotria trinitensis
Psychotria pedunculosa,Psychotria tobagensis
Psychotria pedunculosa,Psychotria luschnathiana
