especie,nomes
Cyperus rotundus,Cyperus rotundus
Cyperus rotundus,Cyperus rotundus subsp. comosus
Cyperus rotundus,Cyperus rotundus subsp. brevibracteatus
Cyperus rotundus,Cyperus rotundus subsp. inconspicuus
Cyperus rotundus,Cyperus badius var. inconspicuus
Cyperus rotundus,Cyperus olivaris var. brevibracteatus
Cyperus rotundus,Cyperus rotundus var. amaliae
Cyperus rotundus,Cyperus rotundus var. major
Cyperus rotundus,Cyperus rotundus var. nubicus
Cyperus rotundus,Cyperus rotundus var. procerula
Cyperus rotundus,Cyperus rotundus var. salsolus
Cyperus rotundus,Cyperus rotundus var. spadiceus
Cyperus rotundus,Cyperus rotundus var. subcapitatus
Cyperus rotundus,Cyperus rotundus var. carinalis
Cyperus rotundus,Cyperus rotundus var. hydra
Cyperus rotundus,Cyperus rotundus var. platystachys
Cyperus rotundus,Cyperus rotundus var. carinatus
Cyperus rotundus,Cyperus rotundus var. elongatus
Cyperus rotundus,Cyperus rotundus var. comosus
Cyperus rotundus,Cyperus rotundus var. pallidus
Cyperus rotundus,Cyperus rudioi var. minor
Cyperus rotundus,Cyperus rotundus var. disruptus
Cyperus rotundus,Cyperus rotundus var. inconspicuus
Cyperus rotundus,Cyperus rotundus var. macrostachyus
Cyperus rotundus,Cyperus rotundus subsp. rotundus
Cyperus rotundus,Chlorocyperus rotundus
Cyperus rotundus,Cyperus badius
Cyperus rotundus,Cyperus agrestis
Cyperus rotundus,Cyperus bulbosostoloniferus
Cyperus rotundus,Cyperus bicolor
Cyperus rotundus,Cyperus bifax
Cyperus rotundus,Cyperus comosus
Cyperus rotundus,Cyperus elongatus
Cyperus rotundus,Cyperus inconspicuus
Cyperus rotundus,Cyperus laevissimus
Cyperus rotundus,Cyperus herbicavus
Cyperus rotundus,Cyperus longus
Cyperus rotundus,Cyperus hildra
Cyperus rotundus,Cyperus hexastachyos
Cyperus rotundus,Cyperus hydra
Cyperus rotundus,Cyperus leptostachyus
Cyperus rotundus,Cyperus micreilema
Cyperus rotundus,Cyperus ochreoides
Cyperus rotundus,Cyperus officinalis
Cyperus rotundus,Cyperus preslii
Cyperus rotundus,Cyperus nubicus
Cyperus rotundus,Cyperus patulus
Cyperus rotundus,Cyperus proteinolepis
Cyperus rotundus,Cyperus pseudovariegatus
Cyperus rotundus,Cyperus radicosus
Cyperus rotundus,Cyperus platystachys
Cyperus rotundus,Cyperus rudioi
Cyperus rotundus,Cyperus retzii
Cyperus rotundus,Cyperus rubicundus
Cyperus rotundus,Cyperus subcapitatus
Cyperus rotundus,Cyperus tetrastachyos
Cyperus rotundus,Cyperus taylorii
Cyperus rotundus,Cyperus weinlandii
Cyperus rotundus,Cyperus yoshinagae
Cyperus rotundus,Pycreus rotundus
Cyperus rotundus,Schoenus tuberosus
Cyperus rotundus,Cyperus rotundus var. acutus
Cyperus rotundus,Cyperus disruptus
Cyperus rotundus,Cyperus procerulus
Cyperus rotundus,Cyperus rotundus subsp. retzii
Cyperus rotundus,Cyperus purpureovariegatus
Cyperus rotundus,Cyperus stoloniferus var. pallidus
Cyperus rotundus,Cyperus rotundus var. centiflorus
Cyperus rotundus,Cyperus olivaris
Cyperus rotundus,Cyperus rotundus var. taylorii
Cyperus rotundus,Cyperus viridis
