especie,nomes
Casearia aculeata,Casearia aculeata
Casearia aculeata,Casearia hirta
Casearia aculeata,Casearia spinosa
Casearia aculeata,Casearia odorata
Casearia aculeata,Casearia avellana
Casearia aculeata,Casearia aculeata var. tafallana
Casearia aculeata,Casearia guianensis var. rafflesioides
Casearia aculeata,Casearia hirsuta var. glabrata
Casearia aculeata,Casearia spinosa var. coriacifolia
Casearia aculeata,Casearia ramiflora var. spinosa
Casearia aculeata,Samyda multiflora
Casearia aculeata,Samyda tomentosa
Casearia aculeata,Samyda spinosa
Casearia aculeata,Samyda pubescens
Casearia aculeata,Casearia berteroana
Casearia aculeata,Casearia alba
Casearia aculeata,Casearia boliviana
Casearia aculeata,Casearia obtusifolia
Casearia aculeata,Casearia riparia
Casearia aculeata,Casearia rufidula
Casearia aculeata,Xylosma turrialbana
Casearia aculeata,Casearia berberoidea
Casearia aculeata,Casearia platyphylla
Casearia aculeata,Casearia hassleri
Casearia aculeata,Casearia microphylla
Casearia aculeata,Casearia nicoyensis
Casearia aculeata,Casearia prunifolia
Casearia aculeata,Casearia urbaniana
Casearia aculeata,Casearia stjohnii
Casearia aculeata,Casearia guianensis var. stjohnii
Casearia aculeata,Samyda affinis
Casearia aculeata,Casearia spinosa var. tafallana
