especie,nomes
Acalypha villosa,Acalypha villosa
Acalypha villosa,Acalypha villosa var. intermedia
Acalypha villosa,Acalypha villosa var. latiuscula
Acalypha villosa,Acalypha villosa var. paniculata
Acalypha villosa,Acalypha villosa var. tomentosa
Acalypha villosa,Acalypha villosa var. trichopoda
Acalypha villosa,Ricinocarpos villosus var. grandifolius
Acalypha villosa,Ricinocarpos villosus var. intermedius
Acalypha villosa,Acalypha subvillosa
Acalypha villosa,Acalypha karsteniana
Acalypha villosa,Acalypha muricata
Acalypha villosa,Acalypha linostachys
Acalypha villosa,Gymnalypha jacquinii
Acalypha villosa,Acalypha villosa var. genuina
Acalypha villosa,Ricinocarpus subvillosus
Acalypha villosa,Ricinocarpus villosus
Acalypha villosa,Ricinocarpos villosus
