especie,nomes
Myrceugenia bracteosa,Myrceugenia bracteosa
Myrceugenia bracteosa,Myrceugenia bracteosa var. australis
Myrceugenia bracteosa,Myrceugenia bracteosa var. expallens
Myrceugenia bracteosa,Myrceugenia bracteosa var. ibitipocensis
Myrceugenia bracteosa,Eugenia anceps
Myrceugenia bracteosa,Eugenia brachymischa
Myrceugenia bracteosa,Luma anceps
Myrceugenia bracteosa,Luma bracteosa
Myrceugenia bracteosa,Luma expallens
Myrceugenia bracteosa,Luma montana
Myrceugenia bracteosa,Luma brachymischa
Myrceugenia bracteosa,Myrceugenia cambessedeana
Myrceugenia bracteosa,Eugenia montana
Myrceugenia bracteosa,Eugenia bracteosa
Myrceugenia bracteosa,Eugenia expallens
Myrceugenia bracteosa,Eugenia ibitipocensis
Myrceugenia bracteosa,Myrceugenia monticola
