especie,nomes
Zygopetalum jugosum,Zygopetalum jugosum
Zygopetalum jugosum,Colax tripterus
Zygopetalum jugosum,Colax jugosus var. rufinus
Zygopetalum jugosum,Pabstia jugosa
Zygopetalum jugosum,Lycaste jugosa
Zygopetalum jugosum,Pabstia triptera
Zygopetalum jugosum,Colax jugosus
Zygopetalum jugosum,Pabstia jugosa var. rufina
Zygopetalum jugosum,Lycaste jugosa
Zygopetalum jugosum,Lycaste jugosa var. punctata
Zygopetalum jugosum,Lycaste jugosa var. rufina
Zygopetalum jugosum,Colax jugosus var. punctatus
