especie,nomes
Myrcia palustris,Myrcia palustris
Myrcia palustris,Gomidesia palustris var. angustifolia
Myrcia palustris,Myrcia palustris var. angustifolia
Myrcia palustris,Myrcia palustris var. bracteata
Myrcia palustris,Myrcia palustris var. stictophylla
Myrcia palustris,Gomidesia palustris
Myrcia palustris,Gomidesia banisteriifolia
Myrcia palustris,Gomidesia gardneriana
Myrcia palustris,Myrcia banisteriifolia
Myrcia palustris,Aulomyrcia garopabensis
Myrcia palustris,Gomidesia garopabensis
Myrcia palustris,Myrcia garopabensis
