especie,nomes
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium
Zanthoxylum rhoifolium,Zanthoxylum regnellianum
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. sessilifolium
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. peltophorum
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. petiolulatum
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. formosanum
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. pubescens
Zanthoxylum rhoifolium,Fagara rhoifolia var. surparanaensis
Zanthoxylum rhoifolium,Zanthoxylum acutifolium var. petiolulatum
Zanthoxylum rhoifolium,Fagara rhoifolia var. intermedia
Zanthoxylum rhoifolium,Fagara rhoifolia var. petiolulata
Zanthoxylum rhoifolium,Zanthoxylum obscurum var. ruizianum
Zanthoxylum rhoifolium,Fagara astrigera
Zanthoxylum rhoifolium,Fagara acutifolia
Zanthoxylum rhoifolium,Fagara obscura
Zanthoxylum rhoifolium,Fagara rhoifolia
Zanthoxylum rhoifolium,Fagara regnelliana
Zanthoxylum rhoifolium,Fagara ruiziana
Zanthoxylum rhoifolium,Pohlana langsdorfii
Zanthoxylum rhoifolium,Zanthoxylum acutifolium
Zanthoxylum rhoifolium,Zanthoxylum astrigerum
Zanthoxylum rhoifolium,Zanthoxylum langsdorfii
Zanthoxylum rhoifolium,Zanthoxylum perrottetii
Zanthoxylum rhoifolium,Zanthoxylum peltophorum
Zanthoxylum rhoifolium,Zanthoxylum pubescens
Zanthoxylum rhoifolium,Zanthoxylum obscurum
Zanthoxylum rhoifolium,Zanthoxylum sorbifolium
Zanthoxylum rhoifolium,Zanthoxylum ruizianum
Zanthoxylum rhoifolium,Zanthoxylum rhoifolium var. surparanaense
Zanthoxylum rhoifolium,Langsdorfia instrumentaria
Zanthoxylum rhoifolium,Fagara pubescens
Zanthoxylum rhoifolium,Pohlana instrumentaria
Zanthoxylum rhoifolium,Fagara rhoifolia var. peltophorum
