especie,nomes
Lavoisiera imbricata,Lavoisiera imbricata
Lavoisiera imbricata,Lavoisiera centiformis var. dendroides
Lavoisiera imbricata,Lavoisiera centiformis var. leucantha
Lavoisiera imbricata,Lavoisiera centiformis var. clavata
Lavoisiera imbricata,Lavoisiera compta var. rubrocincta
Lavoisiera imbricata,Lavoisiera francavillana
Lavoisiera imbricata,Lavoisiera pectinata
Lavoisiera imbricata,Lavoisiera centiformis
Lavoisiera imbricata,Lavoisiera caparaoensis
Lavoisiera imbricata,Lavoisiera paulensis
Lavoisiera imbricata,Lavoisiera minor
Lavoisiera imbricata,Lavoisiera bergii
Lavoisiera imbricata,Lavoisiera cataphracta
Lavoisiera imbricata,Lavoisiera phyllocalycina
Lavoisiera imbricata,Lavoisiera compta
Lavoisiera imbricata,Lavoisiera insignis
Lavoisiera imbricata,Lavoisiera britoana
Lavoisiera imbricata,Lavoisiera glazioviana
Lavoisiera imbricata,Lavoisiera imbricata var. insignis
Lavoisiera imbricata,Lavoisiera imbricata var. subserrulata
Lavoisiera imbricata,Lavoisiera schwackeana
Lavoisiera imbricata,Lavoisiera centiformis var. imbricata
