especie,nomes
Bifrenaria harrisoniae,Bifrenaria harrisoniae
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. angustior
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. buchananiana
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. citrina
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. flavopurpurea
Bifrenaria harrisoniae,Bifrenaria tyrianthina var. albescens
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. glabra
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. grandiflora
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. minor
Bifrenaria harrisoniae,Lycaste harrisoniae var. eburnea
Bifrenaria harrisoniae,Maxillaria harrisoniae var. eburnea
Bifrenaria harrisoniae,Maxillaria harrisoniae var. grandiflora
Bifrenaria harrisoniae,Bifrenaria aurea
Bifrenaria harrisoniae,Colax grandiflorus
Bifrenaria harrisoniae,Lycaste harrisoniae
Bifrenaria harrisoniae,Maxillaria harrisoniae
Bifrenaria harrisoniae,Maxillaria pubigera
Bifrenaria harrisoniae,Maxillaria spathacea
Bifrenaria harrisoniae,Stanhopea harrisoniae
Bifrenaria harrisoniae,Lycaste citrina
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. typica
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. eburnea
Bifrenaria harrisoniae,Dendrobium harrisoniae
Bifrenaria harrisoniae,Colax harrisoniae
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. insularis
Bifrenaria harrisoniae,Maxillaria harrisoniae var. angustior
Bifrenaria harrisoniae,Stenocoryne harrisoniae
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. pubigera
Bifrenaria harrisoniae,Bifrenaria harrisoniae var. purpurascens
Bifrenaria harrisoniae,Bifrenaria diamantinensis
