especie,nomes
Zanthoxylum tingoassuiba,Zanthoxylum tingoassuiba
Zanthoxylum tingoassuiba,Fagara articulata
Zanthoxylum tingoassuiba,Fagara glazioviana
Zanthoxylum tingoassuiba,Fagara nigra
Zanthoxylum tingoassuiba,Fagara elegans
Zanthoxylum tingoassuiba,Fagara eichleri
Zanthoxylum tingoassuiba,Zanthoxylum articulatum
Zanthoxylum tingoassuiba,Zanthoxylum nigrum
Zanthoxylum tingoassuiba,Zanthoxylum nitidum
Zanthoxylum tingoassuiba,Zanthoxylum lucidum
Zanthoxylum tingoassuiba,Zanthoxylum elegans
Zanthoxylum tingoassuiba,Fagara tingoassuiba
