especie,nomes
Aspidosperma tomentosum,Aspidosperma tomentosum
Aspidosperma tomentosum,Aspidosperma tomentosum var. angustifolium
Aspidosperma tomentosum,Aspidosperma tomentosum var. claussenii
Aspidosperma tomentosum,Aspidosperma quirandy var. angustifolium
Aspidosperma tomentosum,Aspidosperma nemorale
Aspidosperma tomentosum,Aspidosperma pallidiflorum
Aspidosperma tomentosum,Aspidosperma hilarianum
Aspidosperma tomentosum,Aspidosperma dasycarpon
Aspidosperma tomentosum,Aspidosperma obscurum
Aspidosperma tomentosum,Aspidosperma rojasii
Aspidosperma tomentosum,Macaglia dasycarpa
Aspidosperma tomentosum,Macaglia hilariana
Aspidosperma tomentosum,Macaglia tomentosa
Aspidosperma tomentosum,Macaglia gomeziana
Aspidosperma tomentosum,Aspidosperma velutinum
Aspidosperma tomentosum,Macaglia obscura
