especie,nomes
Avicennia germinans,Avicennia germinans
Avicennia germinans,Avicennia germinans var. cumanensis
Avicennia germinans,Avicennia germinans var. guayaquilensis
Avicennia germinans,Avicennia tomentosa var. guayaquilensis
Avicennia germinans,Avicennia tomentosa var. cumanensis
Avicennia germinans,Avicennia elliptica var. martii
Avicennia germinans,Avicennia oblongifolia
Avicennia germinans,Avicennia lamarckiana
Avicennia germinans,Hilairanthus nitidus
Avicennia germinans,Bontia germinans
Avicennia germinans,Avicennia meyeri
Avicennia germinans,Avicennia floridana
Avicennia germinans,Avicennia nitida
Avicennia germinans,Avicennia elliptica
Avicennia germinans,Avicennia africana
Avicennia germinans,Avicennia tomentosa
Avicennia germinans,Avicennia elliptica var. elliptica
Avicennia germinans,Avicennia germinans f. brasiliensis
Avicennia germinans,Hilairanthus tomentosus
Avicennia germinans,Avicennia officinalis var. nitida
Avicennia germinans,Avicennia nitida var. trinitensis
Avicennia germinans,Avicennia tomentosa var. campechensis
Avicennia germinans,Avicennia officinalis var. lanceolata
