especie,nomes
Waltheria communis,Waltheria communis
Waltheria communis,Waltheria gracilis
Waltheria communis,Waltheria douradinha
Waltheria communis,Waltheria lanata
Waltheria communis,Waltheria prostrata
Waltheria communis,Waltheria communis var. lanata
Waltheria communis,Waltheria communis var. glabriuscula
Waltheria communis,Waltheria communis var. gracilis
Waltheria communis,Waltheria communis var. henningsii
Waltheria communis,Waltheria communis var. platyphylla
Waltheria communis,Waltheria communis var. tomentella
Waltheria communis,Waltheria communis var. dietrichii
Waltheria communis,Waltheria communis var. lanata
Waltheria communis,Waltheria communis var. paraibana
