especie,nomes
Andira vermifuga,Andira vermifuga
Andira vermifuga,Andira paniculata
Andira vermifuga,Andira kuhlmannii
Andira vermifuga,Geoffroea vermifuga
Andira vermifuga,Geoffroea spinulosa
Andira vermifuga,Andira spinulosa
