especie,nomes
Justicia scheidweileri,Justicia scheidweileri
Justicia scheidweileri,Porphyrocoma pohliana
Justicia scheidweileri,Amphiscopia pohliana
Justicia scheidweileri,Amphiscopia pohliana var. pohliana
Justicia scheidweileri,Amphiscopia pohliana var. angustifolia
Justicia scheidweileri,Orthotactus pohlianus
Justicia scheidweileri,Orthotactus pohlianus var. pohlianus
Justicia scheidweileri,Orthotactus pohlianus var. angustifolius
Justicia scheidweileri,Dianthera pohliana
Justicia scheidweileri,Dianthera pohliana
Justicia scheidweileri,Porphyrocoma lanceolata
