especie,nomes
Plinia rivularis,Plinia rivularis
Plinia rivularis,Myrciaria rivularis var. baporeti
Plinia rivularis,Myrciaria rivularis var. baporetii
Plinia rivularis,Eugenia rivularis
Plinia rivularis,Eugenia variifolia
Plinia rivularis,Myrcia granulata
Plinia rivularis,Myrciaria baporeti
Plinia rivularis,Myrciaria hagendorffii
Plinia rivularis,Myrciaria rivularis
Plinia rivularis,Plinia baporeti
Plinia rivularis,Siphoneugena legrandii
Plinia rivularis,Siphoneugena baporeti
Plinia rivularis,Eugenia hagendorffii
Plinia rivularis,Myrciariopsis baporeti
