especie,nomes
Myrciaria tenella,Myrciaria tenella
Myrciaria tenella,Eugenia tenella var. elliptica
Myrciaria tenella,Eugenia tenella var. glazioviana
Myrciaria tenella,Eugenia tenella var. macrocarpa
Myrciaria tenella,Eugenia tenella var. minor
Myrciaria tenella,Myrciaria tenella var. elliptica
Myrciaria tenella,Myrciaria tenella var. minor
Myrciaria tenella,Myrciaria tenella var. spathulata
Myrciaria tenella,Eugenia tenella
Myrciaria tenella,Myrciaria undulata
Myrciaria tenella,Eugenia tenella var. spathulata
