especie,nomes
Sagittaria rhombifolia,Sagittaria rhombifolia
Sagittaria rhombifolia,Sagittaria pugioniformis var. affinis
Sagittaria rhombifolia,Sagittaria pugioniformis var. platyphylla
Sagittaria rhombifolia,Sagittaria lagoensis
Sagittaria rhombifolia,Sagittaria cordifolia
Sagittaria rhombifolia,Sagittaria affinis
Sagittaria rhombifolia,Sagittaria amazonica
Sagittaria rhombifolia,Sagittaria rhomboidalis
Sagittaria rhombifolia,Sagittaria pugionifomis
Sagittaria rhombifolia,Sagittaria pseudohermaphroditica
Sagittaria rhombifolia,Sagittaria pugioniformis var. rhombifolia
Sagittaria rhombifolia,Echinodorus botanicorum
