especie,nomes
Piper crassinervium,Piper crassinervium
Piper crassinervium,Piper crassinervium var. tocotanum
Piper crassinervium,Piper ovantherum
Piper crassinervium,Piper propinquum
Piper crassinervium,Piper ovale
Piper crassinervium,Piper exserens
Piper crassinervium,Piper huberi
Piper crassinervium,Piper sellowianum
Piper crassinervium,Piper hydrangeifolium
Piper crassinervium,Piper papyraceum
Piper crassinervium,Piper novae-helvetiae
Piper crassinervium,Artanthe enckeoides
Piper crassinervium,Artanthe exserens
Piper crassinervium,Peltobryon exserens
Piper crassinervium,Peltobryon guilleminianum
Piper crassinervium,Artanthe sellowiana
