especie,nomes
Cyperus compressus,Cyperus compressus
Cyperus compressus,Cyperus compressus subsp. micranthus
Cyperus compressus,Cyperus compressus var. simplex
Cyperus compressus,Cyperus compressus var. brachiatus
Cyperus compressus,Cyperus compressus var. compositus
Cyperus compressus,Cyperus compressus var. floribundus
Cyperus compressus,Cyperus compressus var. capillaceus
Cyperus compressus,Cyperus compressus var. pectiniformis
Cyperus compressus,Cyperus compressus var. laxus
Cyperus compressus,Cyperus brachiatus
Cyperus compressus,Cyperus caffer
Cyperus compressus,Cyperus myyenii
Cyperus compressus,Cyperus pectiniformis
Cyperus compressus,Cyperus pectinatus
