especie,nomes
Acianthera saundersiana,Acianthera saundersiana
Acianthera saundersiana,Pleurothallis josephensis var. subcrenulata
Acianthera saundersiana,Pleurothallis josephensis var. integripetala
Acianthera saundersiana,Acianthera insularis
Acianthera saundersiana,Pleurothallis felislingua
Acianthera saundersiana,Pleurothallis josephensis
Acianthera saundersiana,Pleurothallis saundersiana
Acianthera saundersiana,Specklinia saundersiana
Acianthera saundersiana,Pleurothallis josephensis var. papillifera
Acianthera saundersiana,Pleurothallis insularis
Acianthera saundersiana,Pleurothallis juergensii
Acianthera saundersiana,Pleurothallis butantanensis
