especie,nomes
Asterostigma lividum,Asterostigma lividum
Asterostigma lividum,Asterostigma lividum var. colubrinum
Asterostigma lividum,Asterostigma lividum var. typicum
Asterostigma lividum,Acontias luridus
Asterostigma lividum,Asterostigma luridum
Asterostigma lividum,Caladium lividum
Asterostigma lividum,Philodendron luridum
Asterostigma lividum,Asterostigma langsdorffii
Asterostigma lividum,Staurostigma odorum
Asterostigma lividum,Asterostigma lividum var. lineolatum
Asterostigma lividum,Caladium luridum
