especie,nomes
Gomesa lietzei,Gomesa lietzei
Gomesa lietzei,Baptistonia lietzei
Gomesa lietzei,Oncidium lietzei var. bicolor
Gomesa lietzei,Oncidium lietzei
Gomesa lietzei,Oncidium hrubyanum
Gomesa lietzei,Baptistonia cipoensis
Gomesa lietzei,Baptistonia pauloensis
Gomesa lietzei,Baptistonia lietzei subsp. guairensis
Gomesa lietzei,Gomesa cipoensis
Gomesa lietzei,Oncidium lietzei var. aureomaculatum
Gomesa lietzei,Gomesa cipoensis
Gomesa lietzei,Gomesa pauloensis
Gomesa lietzei,Gomesa pauloensis
