especie,nomes
Plinia peruviana,Plinia peruviana
Plinia peruviana,Myrciaria peruviana var. trunciflora
Plinia peruviana,Plinia cauliflora
Plinia peruviana,Plinia jaboticaba
Plinia peruviana,Plinia trunciflora
Plinia peruviana,Myrciaria cauliflora
Plinia peruviana,Eugenia jaboticaba
Plinia peruviana,Eugenia guapurium
Plinia peruviana,Eugenia rabeniana
Plinia peruviana,Guapurium peruvianum
Plinia peruviana,Guapurium fruticosum
Plinia peruviana,Myrcia jaboticaba
Plinia peruviana,Myrciaria jaboticaba
Plinia peruviana,Myrciaria guapurium
Plinia peruviana,Myrciaria peruviana
Plinia peruviana,Myrciaria trunciflora
Plinia peruviana,Myrtus cauliflora
Plinia peruviana,Myrtus jaboticaba
